"ORDEARTI,N,6,0","CODIARTI,C,10","CODIGRAR,C,4","DESCARTI,C,70","UNMEARTI,C,3","ENVAARTI,C,5","UNENARTI,N,5,0","CODIIMP1,C,2","CODIIMP2,C,2","CODIDECA,C,2","CODIDEOP,C,2","ISTKARTI,C,1","IMOVARTI,C,1","CODIESPE,C,2","DECAARTI,N,5,2","REFIARTI,N,6,2","FLETARTI,N,6,2","MARGARTI,N,6,2","COEFARTI,N,8,4","POR1DEOP,N,5,2","POR2DEOP,N,5,2","POR3DEOP,N,5,2","POR4DEOP,N,5,2","POR5DEOP,N,5,2","POR6DEOP,N,5,2","POR7DEOP,N,5,2","CODIPROV,C,3","NUMEMODE,C,10","NPROARTI,C,15","CODIIMP3,C,2","FRANARTI,C,1","PREFARTI,C,4","BASIARTI,C,8","SUF1ARTI,C,2","SUF2ARTI,C,3","PARTARTI,C,22","BAINARTI,C,8","TIPOARTI,C,1","RECAARTI,N,8,2","COMIARTI,N,5,2","NUMECUEN,C,6","ACTIARTI,C,1","PROVARTI,C,5","FEACARTI,D","OBSOARTI,C,1","COB1ARTI,C,30","COB2ARTI,C,30","COBAARTI,C,30","EMERARTI,C,40","HORAARTI,C,6","ULMOARTI,D","CODIMARC,C,3","FEBAARTI,D","SIREARTI,C,1","REEMARTI,C,21","NUMELIST,C,2","CLASARTI,C,3","GRUPARTI,C,1","INDIARTI,L","CODIDESE,C,4","PRECARTI,N,15,2","COPRARTI,C,20","FEALARTI,D","CODIDESC,C,2","MODEARTI,C,12","MARCARTI,C,10","ORIGARTI,C,10","DESPARTI,C,20","FEDEARTI,D","COPRATI,C,10","CODICATE,C,4","IMAGARTI,C,120","LOTEARTI,C,1"
4536,21036,21,LLAVE T.TM SICALIMIT Bip.63A 782263,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782263,,16:48:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4537,21050,21,LLAVE T.TM SICALIMIT Tri.15A 782315,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782315,,16:48:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4538,21051,21,LLAVE T.TM SICALIMIT Tri.20A 782320,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782320,,16:48:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4539,21052,21,LLAVE T.TM SICALIMIT Tri.25A 782325,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782325,,16:48:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4540,21053,21,LLAVE T.TM SICALIMIT Tri.32A 782332,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782332,,16:48:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4541,21054,21,LLAVE T.TM SICALIMIT Tri.40A 782340,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782340,,16:48:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4542,21055,21,LLAVE T.TM SICALIMIT Tri.50A 782350,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782350,,16:49:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4543,21056,21,LLAVE T.TM SICALIMIT Tri.63A 782363,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782363,,16:49:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4544,21070,21,LLAVE T.TM SICALIM.Tetra 15A 782415,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782415,,16:49:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4545,21071,21,LLAVE T.TM SICALIM.Tetra 20A 782420,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782420,,16:49:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
3,21072,21,LLAVE T.TM SICALIM.Tetra 25A 782425,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782425,,16:49:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4547,21073,21,LLAVE T.TM SICALIM.Tetra 32A 782432,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782432,,16:49:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4548,21074,21,LLAVE T.TM SICALIM.Tetra 40A 782440,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782440,,16:50:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4549,21075,21,LLAVE T.SICALIM.Tetra 50A 782450,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782450,,16:50:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4550,21076,21,LLAVE T.TM SICALIM.Tetra 63A 782463,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,782463,,16:50:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
0,21100,21,DISYUNTOR DIF.BIPOLAR 25A 785625,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,7791772037891,,,0,0,,A,078,,,,,785625,,16:29:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
0,21105,21,DISYUNTOR DIF.BIPOLAR 40A 785640,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,7856408100018,,,0,0,,A,078,,,,,785640,,14:16:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
0,21110,21,DISYUNTOR DIF.TETRAPOLAR 40A 785840,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,7858404100016,,,0,0,,A,078,,,,,785840,,16:31:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
0,21115,21,DISYUNTOR DIF.TETRAPOLAR 63A 785863,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,7858633100016,,,0,0,,A,078,,,,,785863,,16:31:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
4556,21120,21,INTERR.HORARIO 16A 789026,1,1,1,04,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,789026,,16:22:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4557,21125,21,RELOJ PR DIGITAL DIN 789027,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,789027,,16:54:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4704,21128,21,CONTACTOR 9A NA 220V 740910,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,740910,,16:04:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4705,21130,21,CONTACTOR 12A 1NA 220V 741210,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,741210,,16:04:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4706,21132,21,CONTACTOR 18A 1 NA 220V 741810,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,741810,,16:04:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4707,21134,21,CONTACTOR 25A 1 NA 220V 742510,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,742510,,16:04:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4708,21136,21,CONTACTOR 32A 1 NA 220V 743210,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,743210,,16:04:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4643,21138,21,FUSIBLE ACR NH 00 20A 421020,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,421020,,16:19:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4644,21139,21,FUSIBLE ACR NH 00 25A 421025,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,421025,,16:20:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4558,21140,21,FUSIBLE ACR NH 00 36A 421036,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,421036,,16:20:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4559,21141,21,FUSIBLE ACR NH 00 50A 421050,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,421050,,16:20:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4560,21142,21,FUSIBLE ACR NH 00 63A 421063,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,421063,,16:20:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4561,21143,21,FUSIBLE ACR NH 00 80A 421080,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,421080,,16:20:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4562,21144,21,FUSIBLE ACR NH 00 100A 421011,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,421011,,16:20:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4563,21160,21,FUSIBLE ACR NH 1 100A 421110,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,421110,,16:21:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4564,21161,21,FUSIBLE ACR NH 1 125A 421112,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,421112,,16:21:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4565,21162,21,FUSIBLE ACR NH 1 160A 421116,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,421116,,16:21:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4566,21200,21,EMPU¥ADURA EXT./INS.P/F 402000,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,402000,,16:21:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4568,21205,21,BASE P/FUSIB.ACR T.00 B/ECO.422012,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,422012,,16:21:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4569,21206,21,BASE P.FUS.B.NH TAMA¥O 1 ECO 422126,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,422126,,16:22:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4570,21210,21,SECCIONADOR TRIP.160A Eco. 450100,1,1,1,04,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,450100,,16:54:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4571,21215,21,SECCIONADOR TRIP.250A Eco. 450101,1,1,1,04,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,450101,,16:54:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
0,21300,21,LIFE ARMADA 1 P BCO PURO 545217,1,1,1,04,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,7791772020183,,,0,0,,A,078,,,,,,,10:18:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
0,21301,21,LIFE ARMADA 2 P BCO PURO 545218,1,1,1,04,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,7791772020190,,,0,0,,A,078,,,,,545218,,16:17:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
0,21302,21,LIFE ARMADA 3 P BCO PURO 545219,1,1,1,04,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,7791772020206,,,0,0,,A,078,,,,,545219,,16:10:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
0,21303,21,LIFE ARM.1 T.2071 BCO PURO 545211,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,7791772008358,,,0,0,,A,078,,,,,545211,,10:20:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
4576,21304,21,LIFE ARM.2T.2071 BCO PURO 545212,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,545212,,16:00:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4577,21305,21,LIFE ARMADA 1 P+1 BCO PURO 545222,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,545222,,16:00:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
0,21306,21,LIFE TAPA+BAST.1 MOD BCO P. 356813,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,3568132000017,,,0,0,,A,078,,,,,356813,,14:32:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
0,21307,21,LIFE TAPA+BAST.2 MOD BCO P. 356823,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,3568231000017,,,0,0,,A,078,,,,,356823,,14:38:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
4580,21308,21,LIFE TAPA+BAST.3 MOD BCO P.356833,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,356833,,16:01:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4581,21320,21,LIFE INT.UNIP.10A 250V BC P. 550112,1,1,1,04,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,550112,,16:01:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4582,21321,21,LIFE INT.COMB.10A BCO PURO 550122,1,1,1,04,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,550122,,16:01:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4583,21322,21,LIFE PUL.10A BLANCO PURO 550132,1,1,1,04,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,550132,,16:02:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4584,21323,21,LIFE TAPON CIEGO BCO PURO 550142,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,550142,,16:02:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4585,21324,21,LIFE INT.U.LUM.10A 250 BCO.P.550342,1,1,1,04,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,550342,,16:02:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4586,21325,21,LIFE INT.COMB.LUM.10A BCO P.550352,1,1,1,04,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,550352,,16:02:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4587,21326,21,LIFE TOMA ARG.10A BCO PURO 353901,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,353206,,16:02:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
0,21327,21,LIFE TOMA TV PAS.BCO PURO 550212,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,5502129000015,,,0,0,,A,078,,,,,550212,,14:48:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
0,21328,21,LIFE TOMA TE.AMER.6P2C BCO P.550302,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,5503023000019,,,0,0,,A,078,,,,,550302,,14:29:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
4590,21329,21,LIFE VAR.LUM.400W BCO PU 550232,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,550232,,16:03:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4591,21330,21,LIFE VAR.VENT.T100W BCO P.550242,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,550242,,16:03:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4598,21410,21,BAJO C.SICA8000hs2U11WE27 BC 914139,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914139,,16:27:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4599,21411,21,BAJO C.SICA8000hs2U11WE27 LD 914146,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914146,,16:27:,05/06/2016,,,,,,,,F,,0,,,,,,,,,,,,
4600,21412,21,BAJO C.SICA8000hs3U15WE27 BC 914140,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914140,,16:27:,05/06/2016,00,,,,,,,F,,0,,,,,,,,,,,,
4601,21413,21,BAJO C.SICA8000hs3U15WE27 LD 914147,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914147,,16:27:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4602,21414,21,BAJO C.SICA8000hs3U20WE27 BC 914177,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914177,,16:28:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4603,21415,21,BAJO C.SICA8000hs3U20WE27 LD 914176,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914176,,16:28:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4604,21416,21,BAJO C.SICA8000hs3U26WE27 BC 914144,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914144,,16:28:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4605,21417,21,BAJO C.SICA8000hs3U26WE27 LD 914150,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914150,,16:28:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4606,21420,21,BAJO C.SICA8000hsTURBO9W B.C 914180,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914180,,16:22:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4607,21421,21,BAJO C.SICA8000hsTURBO9W L.D 914181,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914181,,16:23:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4608,21422,21,BAJO C.SICA8000hsTURBO11W BC 914179,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914179,,16:23:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4609,21423,21,BAJO C.SICA8000hsTURBO11W LD 914178,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914178,,16:23:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4610,21424,21,BAJO C.SICA8000hsTURBO13W BC 914218,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914218,,16:23:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4611,21425,21,BAJO C.SICA8000hsTURBO13W LD 914219,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914219,,16:23:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4612,21426,21,BAJO C.SICA8000hsTURBO15W BC 914174,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914174,,16:24:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4613,21427,21,BAJO C.SICA8000hsTURBO15W LD 914175,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914175,,16:24:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4614,21428,21,BAJO C.SICA8000hsTURBO20W BC 914213,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914213,,16:24:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4616,21429,21,BAJO C.SICA8000hsTURBO20W LD 914204,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914204,,16:24:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4617,21430,21,BAJO C.SICA8000hsTURBO26W BC 914220,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914220,,16:25:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4618,21431,21,BAJO C.SICA8000hsTURBO26W LD 914221,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914221,,16:25:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4619,21432,21,BAJO C.SICA8000hsTURBO32W BC 914210,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914210,,16:25:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4620,21433,21,BAJO C.SICA8000hsTURBO32W LD 914209,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914209,,16:25:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4621,21434,21,BAJO C.SICA8000hsTURBO45W LD 914211,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914211,,16:25:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4622,21435,21,BAJO C.SICA8000hsTURBO52W LD 914250,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914250,,16:25:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4623,21436,21,BAJO C.SICA8000hsTURBO65W LD 914212,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914212,,16:26:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4624,21437,21,BAJO C.SICA8000hsTURBO85W LD 914214,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914214,,16:26:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4625,21438,21,BAJO C.SICA8000hTURBO105W LD 914215,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914215,,16:26:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
0,21440,21,LAMPARA TURBO 15W ANTISECTO 914170,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,7791772009324,,,0,0,,A,078,,,,,914170,,13:59:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
0,21441,21,LAMPARA TIPO TURBO 15W ROJO 914171,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,7791772009928,,,0,0,,A,078,,,,,914171,,14:01:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
0,21442,21,LAMPARA TIPO TURBO 15W VERDE 914172,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,A,,,,,,7791772009942,,,0,0,,A,078,,,,,914172,,14:41:,17/04/2022,006,,,,,,,F,,0,,,,,,,,,,,,
4716,21443,21,LAMPARA TIPO TURBO 15W AZUL 914173,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914173,,16:27:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
4976,21450,21,LAMP.BC INCAN. 13W LB GLOBO 914162,1,1,1,01,,,,S,A,,0,0,0,0,0,0,0,0,0,0,0,0,078,,,,,,,,,,,,0,0,,A,078,,,,,914162,,16:31:,05/06/2016,006,,,,,,,F,,0,,,,,,,,,,,,
